# psi Mf af cosiota Q A2220 A2221 phi2220 phi2221 logL logPrior
2.213569438019515889e+00 6.415166857897668251e+01 6.136777430208461004e-01 4.520386848350487208e-01 1.222663109468267034e-01 6.332757939692991833e+00 3.182262668883828916e+00 1.544787191044083796e+00 4.152416451773602191e+00 2.132922009681316922e+04 0.000000000000000000e+00
1.323581833554825060e+00 6.509013971592389680e+01 6.345193667392090564e-01 -1.897922895841376301e-01 1.473529549640956171e-01 5.724255477374179613e+00 2.809193456335074668e+00 3.621320124443636157e+00 6.157952033953715265e+00 2.132922088480773527e+04 0.000000000000000000e+00
2.833770404360823836e+00 6.343902157548142640e+01 3.305850016311930872e-01 -1.957599267496560880e-01 8.030276047134000672e-01 5.799380320702042013e+00 2.845665512839531175e+00 4.621053405135399639e-01 3.067487409576644009e+00 2.132924359755832120e+04 0.000000000000000000e+00
4.860254618688187311e-01 6.506454990082698941e+01 5.937750141841345863e-01 -3.885245718752168287e-01 3.103933838955650892e-01 7.509106607523137633e+00 3.373225755036707962e+00 2.119353276475648418e+00 4.675646376713682884e+00 2.132925833706161939e+04 0.000000000000000000e+00
3.936439294617544160e-01 6.452342202831583506e+01 5.453702513976980137e-01 -7.306792380130366915e-01 4.363277241332089718e-01 4.099242486878096337e+00 1.969193848578688621e+00 1.910006962470247593e+00 4.559645752080550452e+00 2.132925986484405075e+04 0.000000000000000000e+00
4.468017299283209010e-01 6.572773226992219975e+01 4.984903770895041664e-01 -3.956023058120633484e-01 6.069055046945993626e-01 7.260638714965129914e+00 3.403283349812649572e+00 1.966975977208085702e+00 4.437170056390245421e+00 2.132926068702474367e+04 0.000000000000000000e+00
1.991830595498202294e+00 6.589969848300853528e+01 6.322248410197363055e-01 -7.119770165097542014e-01 2.314682056939295351e-01 4.025025789022905975e+00 1.859986369354476032e+00 5.072990523487742820e+00 1.269010711718403517e+00 2.132926182121408419e+04 0.000000000000000000e+00
2.657635307263018221e-01 6.534658071993068518e+01 6.154073444174739116e-01 -2.897700494122730785e-01 2.791690591554042977e-01 8.514200774070328492e+00 4.011768444168824388e+00 1.346563177023978319e+00 3.826950177755822580e+00 2.132927052712432487e+04 0.000000000000000000e+00
1.747368800088630270e+00 6.479218967935776163e+01 5.793458191706414295e-01 2.845907971538109149e-01 3.566452914790275708e-01 7.811232427380485177e+00 3.545795636160959940e+00 2.910482336456079899e+00 5.487878682263493069e+00 2.132927940404415858e+04 0.000000000000000000e+00
1.927727220930391283e+00 6.488047981016340771e+01 4.661504046954638159e-01 -3.368152303231048417e-01 6.270413432717997226e-01 8.431430329658322620e+00 3.868161933861311574e+00 4.858050274945910019e+00 1.179340553012035109e+00 2.132929104889847804e+04 0.000000000000000000e+00
3.923633045291524124e-01 6.464375546675785245e+01 5.791959427501582880e-01 4.267200471918708993e-01 3.639038735761359611e-01 6.928154099725503556e+00 3.478185546403788742e+00 5.314261409394676505e+00 1.552166393051302773e+00 2.132935014482525366e+04 0.000000000000000000e+00
1.856105912331121655e+00 6.529091733158217892e+01 6.293375095857622892e-01 -1.667598041620945160e-01 1.674886664263998126e-01 1.221562698293711513e+01 5.619091346444888835e+00 4.318232346725233484e+00 5.275396217365426743e-01 2.132935415975410433e+04 0.000000000000000000e+00
2.037934583859239979e+00 6.553862796468595775e+01 6.231941636896113357e-01 -2.812070833277572901e-01 2.484375620805013285e-01 1.026712068193259064e+01 4.742990065723812876e+00 5.176575693632192277e+00 1.415965652954770393e+00 2.132935776942126904e+04 0.000000000000000000e+00
5.989079730610215035e-01 6.354364180910911131e+01 2.959841020219688423e-01 1.887251470651624130e-01 8.526081550498659789e-01 1.263566438029095629e+01 6.291180163926552105e+00 4.457467332166563878e+00 6.565975821377475485e-01 2.132937529334347346e+04 0.000000000000000000e+00
2.819551617174300251e+00 6.511546824670946876e+01 5.004167093215216022e-01 8.559077582370706871e-02 5.776934502116505277e-01 5.877890880496024373e+00 2.723541647983767966e+00 4.495391178502420315e-01 3.003637656891868790e+00 2.132937552281659373e+04 0.000000000000000000e+00
2.591448890905024838e-01 6.586860078622787285e+01 5.937646021724631851e-01 -7.574711515916224269e-02 3.894997396474018103e-01 1.381811406426865574e+01 6.596603116139135636e+00 7.623234275763736134e-01 3.233108969050867199e+00 2.132937678956730088e+04 0.000000000000000000e+00
1.969726281688376268e+00 6.448425747514748707e+01 3.577168534905188491e-01 5.466383881327510075e-01 7.865134135466281817e-01 5.328202535606911816e+00 2.489262400926887775e+00 2.163847075001949616e+00 4.665210696922766687e+00 2.132938596452603451e+04 0.000000000000000000e+00
2.096691482517377692e-01 6.398937897761084770e+01 5.930752905160572297e-01 -8.934255115104622336e-01 2.128517684892089756e-01 3.345775944227476373e+00 1.590650662910819912e+00 1.539110784704645463e+00 4.170185853038097967e+00 2.132939373007551694e+04 0.000000000000000000e+00
1.596770818867271902e-01 6.524833235521437302e+01 5.915750829517949505e-01 3.783130281774882420e-01 3.650603488580983491e-01 6.434519694944745183e+00 3.076078923207554272e+00 5.930170899730241807e+00 2.083640004935714440e+00 2.132940643030238061e+04 0.000000000000000000e+00
3.000856006671931642e+00 6.407692310578883621e+01 5.155924622997428708e-01 -7.561085345190000639e-01 4.936144655461735531e-01 3.856278351493850565e+00 1.839772489051514137e+00 8.213661924519410906e-01 3.445657401533583464e+00 2.132944102476191256e+04 0.000000000000000000e+00
5.784894487678088337e-01 6.590301332447904770e+01 4.453743704303052553e-01 -6.968739074600769356e-01 6.977611745508103258e-01 4.073455177346319900e+00 1.834209583704005997e+00 2.269769201075071408e+00 4.765062400586007385e+00 2.132944265904547865e+04 0.000000000000000000e+00
1.386611178335924177e-01 6.447292472535735897e+01 4.157575411600500370e-01 8.887041402339288521e-01 7.109303320392345027e-01 3.307701218263414233e+00 1.620502038899860109e+00 5.774013714648089213e+00 1.962203767550640521e+00 2.132946013781369038e+04 0.000000000000000000e+00
2.443041467394469479e-01 6.447193545819229143e+01 5.366141910044268659e-01 1.915939795394168421e-01 4.720522668623520768e-01 1.075141519693042902e+01 5.113092837357924303e+00 6.054501626350099919e+00 2.352278101522573550e+00 2.132946336152470394e+04 0.000000000000000000e+00
2.294381203055747775e+00 6.449758469989880894e+01 5.374349658860835266e-01 9.020907719234931843e-01 4.707245157337429098e-01 3.310089082148691020e+00 1.598664182061423578e+00 1.481719669793694738e+00 4.020467903913385044e+00 2.132947150803910336e+04 0.000000000000000000e+00
9.058398701480324666e-02 6.507788857333605392e+01 6.404005258409701806e-01 2.217775493396582087e-01 8.536610556927118343e-02 7.516301202576388896e+00 3.661965735804375122e+00 6.266429977758411596e+00 2.499677848751475917e+00 2.132947513132206223e+04 0.000000000000000000e+00
1.610111690396232920e+00 6.448736537475934938e+01 5.319066164417751708e-01 7.159051767977669956e-01 4.707643892990713841e-01 4.063269509706410432e+00 1.906841430171932084e+00 2.921466178741970232e+00 5.564043024929462788e+00 2.132953195207200770e+04 0.000000000000000000e+00
1.892784896078168355e+00 6.536454590037794787e+01 4.569140383091018776e-01 2.297934941118183472e-01 6.712882262110063669e-01 1.093392042008144216e+01 5.245092061440457698e+00 2.566939449999839695e+00 5.017707322458699437e+00 2.132954312574093638e+04 0.000000000000000000e+00
6.668127432915573749e-01 6.418350899258510367e+01 5.677913082603112116e-01 1.133526031310638504e-01 3.390192902838641831e-01 1.318871191492227091e+01 6.156436163451668442e+00 4.095374059533503086e+00 4.650845125592137919e-01 2.132955382543430460e+04 0.000000000000000000e+00
1.459136500560275218e+00 6.397404650934817738e+01 4.065291368899213720e-01 1.666947540235368397e-01 6.971321198238777939e-01 6.412081251756920786e+00 3.073261720215821224e+00 3.480127354330472045e+00 6.151704819061404095e+00 2.132955788469437903e+04 0.000000000000000000e+00
2.659476280313857632e+00 6.472349423954462111e+01 6.101918276082262116e-01 -1.286891077634200464e-01 2.347493731588446708e-01 6.022201670850977351e+00 2.906543334553227442e+00 3.484209564747560162e-01 2.828212124698032515e+00 2.132957548952295474e+04 0.000000000000000000e+00
1.605454138591458024e+00 6.442943784760005599e+01 6.223545107411745381e-01 -4.813825088716818801e-01 4.065865242927867163e-02 5.308056870257741977e+00 2.607230398986990938e+00 4.186589784886616705e+00 4.958341571120831737e-01 2.132959133579945410e+04 0.000000000000000000e+00
2.312866840151001302e+00 6.467464935712266083e+01 4.642567758675604783e-01 -5.115833670511216180e-01 6.349254614592783064e-01 5.409018554888657349e+00 2.641448979850551826e+00 5.799403834537402602e+00 2.011650384471181052e+00 2.132959681859828925e+04 0.000000000000000000e+00
2.373201883080258590e+00 6.571534882932652977e+01 6.353541596072105335e-01 -7.782245574864631310e-01 1.919143028470061407e-01 3.668448582333801777e+00 1.641589563038540645e+00 5.872333808397067756e+00 2.139795161885342356e+00 2.132960338538703945e+04 0.000000000000000000e+00
2.421044844288532116e-01 6.441166764402282752e+01 4.716492484110225702e-01 6.019881307446008911e-01 6.148214007731730435e-01 4.868699176922954841e+00 2.430324849984510038e+00 5.629506309799428898e+00 1.927017019339724690e+00 2.132962565210974572e+04 0.000000000000000000e+00
2.688032759580767816e+00 5.936137931439936466e+01 1.056788004812196785e-01 2.636611182653995633e-01 9.859977755869430149e-01 5.694985435724973399e+00 2.809411656849974737e+00 5.757821117171930680e-01 3.233853517197205374e+00 2.132962952700125606e+04 0.000000000000000000e+00
1.747480243946944789e+00 6.562072000063743360e+01 5.948845628916648032e-01 -6.056621222509723790e-01 3.494933065541383499e-01 4.639744347976366257e+00 2.126058678716546080e+00 4.565375263323954158e+00 8.968212705141440644e-01 2.132964662295671587e+04 0.000000000000000000e+00
1.704501374643632161e+00 6.501427242577618415e+01 4.714042015229147897e-01 2.207511458333845100e-01 6.204235379281799467e-01 8.225474857852390187e+00 3.856141818176710423e+00 3.125527956108856920e+00 5.803096212053720393e+00 2.132965055803808718e+04 0.000000000000000000e+00
2.124503337696838745e+00 6.421708723691078546e+01 5.751370170944432036e-01 -2.353003516817624985e-01 3.193551705374031435e-01 1.201820236464818237e+01 5.773122849815037760e+00 5.586007627832985989e+00 1.974264055504435955e+00 2.132965385631490426e+04 0.000000000000000000e+00
7.048406985922478496e-01 6.424772262687332613e+01 6.081198276057807606e-01 -3.734585173225223875e-01 1.770932167880806540e-01 7.027955361070756801e+00 3.495888712544632515e+00 2.691565743852610382e+00 5.277827312844424412e+00 2.132967399833588934e+04 0.000000000000000000e+00
4.227391969273456285e-01 6.470187305751046836e+01 5.733716433163607018e-01 8.253875887680461876e-01 3.790460624131582468e-01 3.581021064555449218e+00 1.712335903493384937e+00 5.239132864320178662e+00 1.552637792570560338e+00 2.132967810920704142e+04 0.000000000000000000e+00
2.100094620327333850e+00 6.556008310246318160e+01 6.177559749866683436e-01 4.697132219453727942e-01 2.903393588668563008e-01 6.074767453359854130e+00 2.853448446151572782e+00 1.813182970746266554e+00 4.287128456140685273e+00 2.132968065594662039e+04 0.000000000000000000e+00
3.092493851719778863e+00 6.351657477470543967e+01 6.018242013998995610e-01 -1.552543670305923385e-01 4.455783191938223614e-02 6.876653272072665857e+00 3.400528633842322179e+00 6.418719776797642274e-01 3.273004079782479092e+00 2.132968406105308895e+04 0.000000000000000000e+00
8.391348348625710107e-01 6.561770216900238495e+01 6.324921063269886012e-01 -5.538676721306171613e-01 2.036407135408906666e-01 4.745079606709008857e+00 2.136060075456632124e+00 2.856646364182431785e+00 5.363557895283951105e+00 2.132969244190276731e+04 0.000000000000000000e+00
7.734516910079172192e-01 6.481339494990020000e+01 5.063319191796050722e-01 -4.365596438179267791e-01 5.442689394385784585e-01 5.965393582740891709e+00 2.795675391785947816e+00 2.821015692061592528e+00 5.446750463067125736e+00 2.132969302566062834e+04 0.000000000000000000e+00
1.350574773827432074e+00 6.363834036017671281e+01 2.926695207852533787e-01 -5.931377382497904360e-02 8.581446432476611541e-01 5.860224919463050242e+00 2.863141940733938462e+00 3.573231424011992452e+00 6.006114497656053430e+00 2.132970222661330627e+04 0.000000000000000000e+00
4.040807417517747746e-01 6.477896519135231301e+01 6.310308934152120131e-01 -3.672760049155594508e-01 6.889398526233005658e-03 7.859214344377705608e+00 3.682890504024425748e+00 1.842595263932607308e+00 4.328241980783226417e+00 2.132970329622673671e+04 0.000000000000000000e+00
2.359363498563686601e-01 6.567143810889834299e+01 6.496740098607238778e-01 -5.612862434559463126e-02 1.140591117836314561e-01 1.285261861952629836e+01 6.135436893275025838e+00 6.447514322706634493e-01 3.093096281337345044e+00 2.132970990200492815e+04 0.000000000000000000e+00
2.431944831546801744e+00 6.366369602316294873e+01 3.740809091223860072e-01 -2.325897082114248282e-01 7.430080798465263925e-01 7.318692553962974578e+00 3.479390763449497825e+00 5.888785925931872001e-02 2.658815125876558660e+00 2.132972753180054133e+04 0.000000000000000000e+00
1.636866998185221966e+00 6.539722765911334079e+01 5.161482249515614296e-01 4.978428145325674015e-01 5.485000617966978576e-01 5.156801643059678142e+00 2.266531639491000227e+00 2.945500642796137214e+00 5.524466239285481528e+00 2.132974283724356428e+04 0.000000000000000000e+00
2.374262225691935235e+00 6.386815788467439603e+01 6.066019545833603033e-01 6.686008290320868408e-01 1.053954539930271050e-01 4.400518967108921764e+00 2.174893344492677905e+00 1.309446018791101674e+00 3.968163011510803972e+00 2.132974709513022390e+04 0.000000000000000000e+00
2.623403773761786351e+00 6.523737038766252283e+01 4.083461482350496663e-01 5.324687841601348781e-01 7.427564138389032289e-01 4.591857832750677382e+00 2.209030191293512857e+00 7.383358322582251887e-01 3.190443847799073307e+00 2.132975034630679147e+04 0.000000000000000000e+00
9.145445601563739757e-01 6.554504787234925800e+01 5.301599944170034551e-01 9.803404149444915061e-02 5.383181136714476622e-01 7.127557400332240611e+00 3.370811899780408183e+00 3.717543375541662698e+00 6.173573479479368409e+00 2.132976618221306489e+04 0.000000000000000000e+00
2.413081595147442027e+00 6.567383218703606929e+01 4.948559644859039652e-01 8.079111250927213383e-01 6.030767145412777586e-01 3.585779914375042843e+00 1.657954228537906527e+00 1.259112707013296140e+00 3.820390449008680189e+00 2.132978337242998532e+04 0.000000000000000000e+00
1.071307940388831481e+00 6.513407729692465864e+01 6.251523767476784288e-01 6.973210838288236291e-01 2.142765833543776310e-01 3.948294122767960435e+00 1.965947171960420681e+00 3.877551284211569804e+00 5.812159826117237887e-02 2.132978883360843611e+04 0.000000000000000000e+00
2.513857410229924927e+00 6.497138119356829122e+01 6.025965089858970059e-01 3.325880202700418065e-02 2.898420332504257901e-01 7.107707825558087222e+00 3.428173777320114635e+00 4.885579144493130688e-01 3.059230830965813386e+00 2.132980883062772045e+04 0.000000000000000000e+00
5.400399995978424350e-01 6.448026219272078663e+01 6.178379677789673785e-01 4.259681333228167999e-01 1.186532000591011687e-01 6.865381066946167898e+00 3.182759407920404904e+00 4.964355810916460499e+00 1.316646523635290222e+00 2.132982182275786545e+04 0.000000000000000000e+00
5.925129774673003613e-01 6.484229273184740805e+01 6.236439951843337770e-01 -5.534266499097766356e-01 1.500097935363580159e-01 5.321837602473475037e+00 2.625084309097104551e+00 2.330961955091364057e+00 4.935341384813630050e+00 2.132982185267804380e+04 0.000000000000000000e+00
5.953748448839730756e-01 6.471079567730940596e+01 6.033514440883663843e-01 4.267217772609294690e-01 2.622090670050032934e-01 6.760653499611414041e+00 3.359600368465114340e+00 4.776939313697631917e+00 1.056359790725531989e+00 2.132982531764214582e+04 0.000000000000000000e+00
1.690945123861790522e+00 6.537020601389248498e+01 6.246774113607961310e-01 1.202037142326528030e-01 2.068837948175693553e-01 8.775092555179917042e+00 4.149380823315762079e+00 3.302518726718973952e+00 5.840388973277680584e+00 2.132983563658567800e+04 0.000000000000000000e+00
5.521651791676462223e-02 6.461700235901136580e+01 5.128125580318799726e-01 2.866169976238296113e-02 5.227279046571106091e-01 8.330128200799622462e+00 4.044830420924359515e+00 4.255368230720798506e-01 3.099922767845948002e+00 2.132984558397218279e+04 0.000000000000000000e+00
